Day #,Hebrew Date,Weekday,Schedule,Parsha,Completes
129,12 Shevat,Monday,,,
130,13 Shevat,Tuesday,,,
131,14 Shevat,Wednesday,,,
132,15 Shevat,Thursday,,,
133,16 Shevat,Friday,,,
134,17 Shevat,Saturday,,Beshalach,
135,18 Shevat,Sunday,,,
136,19 Shevat,Monday,,,
137,20 Shevat,Tuesday,,,
138,21 Shevat,Wednesday,,,
139,22 Shevat,Thursday,,,
140,23 Shevat,Friday,,,
141,24 Shevat,Saturday,,Yitro,
142,25 Shevat,Sunday,,,
143,26 Shevat,Monday,,,
144,27 Shevat,Tuesday,,,
145,28 Shevat,Wednesday,,,
146,29 Shevat,Thursday,,,
147,30 Shevat,Friday,,,
148,1 Adar I,Saturday,,Mishpatim,
149,2 Adar I,Sunday,,,
150,3 Adar I,Monday,,,
151,4 Adar I,Tuesday,,,
152,5 Adar I,Wednesday,,,
153,6 Adar I,Thursday,,,
154,7 Adar I,Friday,,,
155,8 Adar I,Saturday,,Terumah,
156,9 Adar I,Sunday,,,
157,10 Adar I,Monday,,,
158,11 Adar I,Tuesday,,,
159,12 Adar I,Wednesday,,,
160,13 Adar I,Thursday,,,
161,14 Adar I,Friday,,,
162,15 Adar I,Saturday,,Tetzaveh,
163,16 Adar I,Sunday,,,
164,17 Adar I,Monday,,,
165,18 Adar I,Tuesday,,,
166,19 Adar I,Wednesday,,,
167,20 Adar I,Thursday,,,
168,21 Adar I,Friday,,,
169,22 Adar I,Saturday,,Ki Tisa,
170,23 Adar I,Sunday,,,
171,24 Adar I,Monday,,,
172,25 Adar I,Tuesday,,,
173,26 Adar I,Wednesday,,,
174,27 Adar I,Thursday,,,
175,28 Adar I,Friday,,,
176,29 Adar I,Saturday,,Vayakhel,
177,30 Adar I,Sunday,,,
178,1 Adar II,Monday,,,
179,2 Adar II,Tuesday,,,
180,3 Adar II,Wednesday,,,
181,4 Adar II,Thursday,,,
182,5 Adar II,Friday,,,
183,6 Adar II,Saturday,,Pekudei,
184,7 Adar II,Sunday,,,
185,8 Adar II,Monday,,,
186,9 Adar II,Tuesday,,,
187,10 Adar II,Wednesday,,,
188,11 Adar II,Thursday,,Ta'anit Esther,
189,12 Adar II,Friday,,,
190,13 Adar II,Saturday,,Vayikra,
191,14 Adar II,Sunday,,Purim,
192,15 Adar II,Monday,,,
193,16 Adar II,Tuesday,,,
194,17 Adar II,Wednesday,,,
195,18 Adar II,Thursday,,,
196,19 Adar II,Friday,,,
197,20 Adar II,Saturday,,Tzav,
198,21 Adar II,Sunday,,,
199,22 Adar II,Monday,,,
200,23 Adar II,Tuesday,,,
201,24 Adar II,Wednesday,,,
202,25 Adar II,Thursday,,,
203,26 Adar II,Friday,,,
204,27 Adar II,Saturday,,Shmini,
205,28 Adar II,Sunday,,,
206,29 Adar II,Monday,,,
207,1 Nisan,Tuesday,,,
208,2 Nisan,Wednesday,,,
209,3 Nisan,Thursday,,,
210,4 Nisan,Friday,,,
211,5 Nisan,Saturday,,Tazria,
212,6 Nisan,Sunday,,,
213,7 Nisan,Monday,,,
214,8 Nisan,Tuesday,,,
215,9 Nisan,Wednesday,,,
216,10 Nisan,Thursday,,,
217,11 Nisan,Friday,,,
218,12 Nisan,Saturday,,Metzora,
219,13 Nisan,Sunday,,,
220,14 Nisan,Monday,,,
221,15 Nisan,Tuesday,,Pesah I,
222,16 Nisan,Wednesday,,Pesah II,
223,17 Nisan,Thursday,,Pesah III,
224,18 Nisan,Friday,,Pesah IV,
225,19 Nisan,Saturday,,"Pesah V (CH""M)",
226,20 Nisan,Sunday,,Pesah VI,
227,21 Nisan,Monday,,Pesah VII,
228,22 Nisan,Tuesday,,Pesah VIII,
229,23 Nisan,Wednesday,,,
230,24 Nisan,Thursday,,,
231,25 Nisan,Friday,,,
232,26 Nisan,Saturday,,Achrei Mot,
233,27 Nisan,Sunday,,,
234,28 Nisan,Monday,,,
235,29 Nisan,Tuesday,,,
236,30 Nisan,Wednesday,,,
237,1 Iyar,Thursday,,,
238,2 Iyar,Friday,,,
239,3 Iyar,Saturday,,Kedoshim,
240,4 Iyar,Sunday,,,
241,5 Iyar,Monday,,,
242,6 Iyar,Tuesday,,,
243,7 Iyar,Wednesday,,,
244,8 Iyar,Thursday,,,
245,9 Iyar,Friday,,,
246,10 Iyar,Saturday,,Emor,
247,11 Iyar,Sunday,,,
248,12 Iyar,Monday,,,
249,13 Iyar,Tuesday,,,
250,14 Iyar,Wednesday,,,
251,15 Iyar,Thursday,,,
252,16 Iyar,Friday,,,
253,17 Iyar,Saturday,,Behar,
254,18 Iyar,Sunday,,,
255,19 Iyar,Monday,,,
256,20 Iyar,Tuesday,,,
257,21 Iyar,Wednesday,,,
258,22 Iyar,Thursday,,,
259,23 Iyar,Friday,,,
260,24 Iyar,Saturday,,Bechukotai,
261,25 Iyar,Sunday,,,
262,26 Iyar,Monday,,,
263,27 Iyar,Tuesday,,,
264,28 Iyar,Wednesday,,,
265,29 Iyar,Thursday,,,
266,1 Sivan,Friday,,,
267,2 Sivan,Saturday,,Bemidbar,
268,3 Sivan,Sunday,,,
269,4 Sivan,Monday,,,
270,5 Sivan,Tuesday,,Erev Shavuot,
271,6 Sivan,Wednesday,,Shavuot I,
272,7 Sivan,Thursday,,Shavuot II,
273,8 Sivan,Friday,,,
274,9 Sivan,Saturday,,Naso,
275,10 Sivan,Sunday,,,
276,11 Sivan,Monday,,,
277,12 Sivan,Tuesday,,,
278,13 Sivan,Wednesday,,,
279,14 Sivan,Thursday,,,
280,15 Sivan,Friday,,,
281,16 Sivan,Saturday,,Beha'alotcha,
282,17 Sivan,Sunday,,,
283,18 Sivan,Monday,,,
284,19 Sivan,Tuesday,,,
285,20 Sivan,Wednesday,,,
286,21 Sivan,Thursday,,,
287,22 Sivan,Friday,,,
288,23 Sivan,Saturday,,Sh'lach,
289,24 Sivan,Sunday,,,
290,25 Sivan,Monday,,,
291,26 Sivan,Tuesday,,,
292,27 Sivan,Wednesday,,,
293,28 Sivan,Thursday,,,
294,29 Sivan,Friday,,,
295,30 Sivan,Saturday,,Korach,
296,1 Tammuz,Sunday,,,
297,2 Tammuz,Monday,,,
298,3 Tammuz,Tuesday,,,
299,4 Tammuz,Wednesday,,,
300,5 Tammuz,Thursday,,,
301,6 Tammuz,Friday,,,
302,7 Tammuz,Saturday,,Chukat,
303,8 Tammuz,Sunday,,,
304,9 Tammuz,Monday,,,
305,10 Tammuz,Tuesday,,,
306,11 Tammuz,Wednesday,,,
307,12 Tammuz,Thursday,,,
308,13 Tammuz,Friday,,,
309,14 Tammuz,Saturday,,Balak,
310,15 Tammuz,Sunday,,,
311,16 Tammuz,Monday,,,
312,17 Tammuz,Tuesday,,,
313,18 Tammuz,Wednesday,,,
314,19 Tammuz,Thursday,,,
315,20 Tammuz,Friday,,,
316,21 Tammuz,Saturday,,Pinhas,
317,22 Tammuz,Sunday,,,
318,23 Tammuz,Monday,,,
319,24 Tammuz,Tuesday,,,
320,25 Tammuz,Wednesday,,,
321,26 Tammuz,Thursday,,,
322,27 Tammuz,Friday,,,
323,28 Tammuz,Saturday,,Matot-Masei,
324,29 Tammuz,Sunday,,,
325,1 Av,Monday,,,
326,2 Av,Tuesday,,,
327,3 Av,Wednesday,,,
328,4 Av,Thursday,,,
329,5 Av,Friday,,,
330,6 Av,Saturday,,Devarim,
331,7 Av,Sunday,,,
332,8 Av,Monday,,,
333,9 Av,Tuesday,,Tish'a B'Av,
334,10 Av,Wednesday,,,
335,11 Av,Thursday,,,
336,12 Av,Friday,,,
337,13 Av,Saturday,,Vaetchanan,
338,14 Av,Sunday,,,
339,15 Av,Monday,,,
340,16 Av,Tuesday,,,
341,17 Av,Wednesday,,,
342,18 Av,Thursday,,,
343,19 Av,Friday,,,
344,20 Av,Saturday,,Eikev,
345,21 Av,Sunday,,,
346,22 Av,Monday,,,
347,23 Av,Tuesday,,,
348,24 Av,Wednesday,,,
349,25 Av,Thursday,,,
350,26 Av,Friday,,,
351,27 Av,Saturday,,Re'eh,
352,28 Av,Sunday,,,
353,29 Av,Monday,,,
354,30 Av,Tuesday,,,
355,1 Elul,Wednesday,,,
356,2 Elul,Thursday,,,
357,3 Elul,Friday,,,
358,4 Elul,Saturday,,Shoftim,
359,5 Elul,Sunday,,,
360,6 Elul,Monday,,,
361,7 Elul,Tuesday,,,
362,8 Elul,Wednesday,,,
363,9 Elul,Thursday,,,
364,10 Elul,Friday,,,
365,11 Elul,Saturday,,Ki Teitzei,
366,12 Elul,Sunday,,,
367,13 Elul,Monday,,,
368,14 Elul,Tuesday,,,
369,15 Elul,Wednesday,,,
370,16 Elul,Thursday,,,
371,17 Elul,Friday,,,
372,18 Elul,Saturday,,Ki Tavo,
373,19 Elul,Sunday,,,
374,20 Elul,Monday,,,
375,21 Elul,Tuesday,,,
376,22 Elul,Wednesday,,,
377,23 Elul,Thursday,,,
378,24 Elul,Friday,,,
379,25 Elul,Saturday,,Nitzavim-Vayeilech,
380,26 Elul,Sunday,,,
381,27 Elul,Monday,,,
382,28 Elul,Tuesday,,,
383,29 Elul,Wednesday,,,
